geracao;minFitness;maxFitness;avgFitness;time
98534;5585;26335;11401;593.561124
98535;5585;26070;11084;593.565398
98536;5585;26248;11557;593.569908
98537;5585;25676;10758;593.575200
98538;5585;26014;10669;593.580472
98539;5585;26391;10715;593.586485
98540;5585;26167;11469;593.593652
98541;5585;26070;11142;593.600960
98542;5585;25941;10643;593.608301
98543;5585;26109;10985;593.615483
98544;5585;25821;10456;593.622634
98545;5585;26497;10465;593.629700
98546;5585;26314;10969;593.637073
98547;5585;25937;10679;593.644308
98548;5585;25694;10957;593.651805
98549;5585;26295;10903;593.659199
98550;5585;26011;10629;593.666444
98551;5585;25690;10622;593.673557
98552;5585;25957;11320;593.681133
98553;5585;26237;11190;593.689347
98554;5585;26439;10440;593.696612
98555;5585;26442;10562;593.703638
98556;5582;26378;10481;593.710624
98557;5582;25986;10550;593.718065
98558;5582;26556;10650;593.725081
98559;5582;26552;10907;593.732261
98560;5582;26125;10546;593.739326
98561;5582;26357;10556;593.746521
98562;5582;26451;10493;593.753504
98563;5582;26091;10593;593.760549
98564;5582;26174;11499;593.767671
98565;5582;25941;10529;593.774640
98566;5582;26215;11113;593.780666
98567;5582;26288;10984;593.787477
98568;5582;25748;10664;593.794878
98569;5582;26093;10660;593.801963
98570;5582;26389;10953;593.809355
98571;5582;26382;11467;593.816696
98572;5582;26282;11217;593.825577
98573;5582;26639;11070;593.836083
98574;5582;26754;11268;593.843612
98575;5582;26676;11554;593.851048
98576;5582;26248;10681;593.859002
98577;5582;26085;10112;593.866599
98578;5582;26017;10120;593.874055
98579;5582;25942;10960;593.881427
98580;5582;25864;10949;593.888958
98581;5582;25765;10130;593.896372
98582;5582;25788;10934;593.903888
98583;5582;25981;10570;593.911214
98584;5582;25566;10488;593.917501
98585;5582;25963;10737;593.922783
98586;5582;26516;11645;593.927637
98587;5582;26322;11215;593.932145
98588;5582;26839;10501;593.936133
98589;5582;25996;10611;593.940050
98590;5582;26206;11626;593.943880
98591;5582;26013;11285;593.947816
98592;5582;26014;11680;593.951693
98593;5582;26109;10450;593.955463
98594;5577;26184;11277;593.959242
98595;5577;25826;10700;593.963654
98596;5577;25860;11018;593.967469
98597;5577;26194;10749;593.971234
98598;5577;25695;10564;593.975008
98599;5577;26181;10411;593.978986
98600;5577;26212;11165;593.982847
98601;5577;26223;11024;593.986735
98602;5577;26036;10961;593.990599
98603;5577;26082;10688;593.994533
98604;5577;26079;11603;593.998591
98605;5577;25823;11108;594.002665
98606;5577;26295;11288;594.006653
98607;5577;26096;10973;594.010779
98608;5577;26355;10872;594.014651
98609;5577;25990;10976;594.018534
98610;5577;26490;10398;594.022227
98611;5577;26245;10955;594.026436
98612;5577;26277;11195;594.030567
98613;5577;25637;11518;594.034861
98614;5577;26422;11172;594.039112
98615;5577;26226;10357;594.042869
98616;5577;26323;10793;594.046633
98617;5577;26379;11233;594.050387
98618;5577;26883;10655;594.054168
98619;5577;26331;10797;594.058672
98620;5577;25987;10913;594.063463
98621;5577;26604;10380;594.067969
98622;5577;26142;11781;594.073814
98623;5577;26204;11351;594.080302
98624;5577;26009;10851;594.086711
98625;5577;26080;10549;594.091880
98626;5577;26455;10645;594.097216
98627;5577;26405;11068;594.103138
98628;5577;26209;11416;594.110613
98629;5577;25957;11591;594.118097
98630;5577;26258;10774;594.123541
98631;5577;26238;10888;594.129091
98632;5577;26228;10653;594.134968
98633;5577;26047;10955;594.140524
98634;5577;26387;10180;594.145878
98635;5577;26586;10380;594.151277
98636;5577;26072;11342;594.156729
98637;5577;25797;11605;594.162241
98638;5577;26457;10749;594.167126
98639;5577;26126;11287;594.171714
98640;5577;26218;11220;594.175807
98641;5577;25992;11521;594.179851
98642;5577;26249;11097;594.183775
98643;5577;25892;10666;594.187536
98644;5577;26524;10875;594.191320
98645;5577;25818;10667;594.195021
98646;5577;25820;10846;594.199063
98647;5577;25958;11398;594.203869
98648;5577;25965;10986;594.208554
98649;5577;26160;11469;594.214922
98650;5577;25891;11467;594.220334
98651;5577;26019;11185;594.225815
98652;5577;26074;10282;594.231284
98653;5577;26273;10324;594.236623
98654;5577;26680;11345;594.241994
98655;5577;26189;11013;594.247644
98656;5577;25852;10812;594.253296
98657;5577;25543;10427;594.258632
98658;5577;26357;11246;594.263215
98659;5577;26186;10662;594.267385
98660;5577;27022;10960;594.271427
98661;5577;25938;10427;594.276774
98662;5577;26146;10699;594.281138
98663;5577;26016;10729;594.285190
98664;5577;26302;10619;594.289282
98665;5577;25992;10748;594.293271
98666;5577;25787;10819;594.297350
98667;5577;26066;11544;594.301512
98668;5577;26717;11321;594.305645
98669;5577;26724;11000;594.309863
98670;5577;26396;11012;594.313928
98671;5577;26199;10854;594.317994
98672;5577;26061;10977;594.322186
98673;5577;26549;10429;594.326190
98674;5577;25854;11608;594.330273
98675;5577;26087;11077;594.334475
98676;5577;25808;10912;594.338634
98677;5577;26309;11721;594.342782
98678;5577;26637;11589;594.346713
98679;5577;26191;11125;594.350524
98680;5577;26486;11830;594.355837
98681;5577;26360;10634;594.359655
98682;5577;26200;10760;594.363440
98683;5577;26160;10497;594.367223
98684;5577;26128;10878;594.370987
98685;5577;26312;10671;594.375248
98686;5577;26313;11471;594.379378
98687;5577;26441;10823;594.383348
98688;5577;26297;10515;594.387098
98689;5577;26067;10483;594.390847
98690;5577;26566;10870;594.394878
98691;5577;25994;11096;594.398979
98692;5577;26626;11017;594.403198
98693;5577;26163;10198;594.407354
98694;5577;26096;10687;594.411766
98695;5577;26198;10770;594.415931
98696;5577;25948;10597;594.420008
98697;5577;26375;11342;594.424120
98698;5577;25721;11009;594.428518
98699;5577;26007;11251;594.432705
98700;5577;25651;10292;594.436654
98701;5577;26221;11715;594.440758
98702;5577;26797;11071;594.445205
98703;5577;25987;10663;594.449494
98704;5577;26322;10263;594.453692
98705;5577;26288;10789;594.457802
98706;5577;26042;10395;594.462263
98707;5577;26490;10813;594.466457
98708;5577;26120;11167;594.470650
98709;5577;26156;11776;594.475263
98710;5577;26586;10566;594.480097
98711;5577;26405;11200;594.484462
98712;5577;26378;11240;594.489174
98713;5577;26335;10063;594.494268
98714;5577;25910;11393;594.500151
98715;5577;26013;11142;594.505586
98716;5577;26056;11033;594.510438
98717;5577;26014;10852;594.515169
98718;5577;26240;11035;594.519391
98719;5577;26148;10485;594.524336
98720;5577;26343;10457;594.528667
98721;5577;26570;11052;594.533389
98722;5577;26178;11088;594.538607
98723;5577;26092;10462;594.543937
98724;5577;26701;10558;594.550681
98725;5577;26266;10422;594.556022
98726;5577;26570;10949;594.561669
98727;5577;26433;11525;594.567156
98728;5577;26089;10761;594.573172
98729;5577;26192;10643;594.577438
98730;5577;26169;10390;594.581463
98731;5577;26251;10268;594.586933
98732;5577;26568;10587;594.591361
98733;5577;26420;11213;594.596255
98734;5577;25632;10774;594.601974
98735;5577;25964;11040;594.606936
98736;5577;26041;10214;594.611240
98737;5577;26517;10173;594.615528
98738;5577;26119;11237;594.619672
98739;5577;26351;11033;594.623728
98740;5577;26234;10719;594.627756
98741;5577;26979;11056;594.631957
98742;5577;26060;11759;594.636129
98743;5577;26215;11147;594.640189
98744;5577;26195;11080;594.644224
98745;5577;25808;10439;594.648517
98746;5577;26114;10692;594.652457
98747;5577;26492;10496;594.656310
98748;5577;26228;11164;594.660310
98749;5577;26548;10422;594.664419
98750;5577;25854;11041;594.668231
98751;5577;25814;10781;594.672054
98752;5577;26452;10307;594.675834
98753;5577;26377;11286;594.679738
98754;5577;26130;10822;594.683580
98755;5577;26002;10594;594.687407
98756;5577;25980;10537;594.691264
98757;5577;26279;10885;594.695317
98758;5577;26018;10649;594.699276
98759;5577;25962;11217;594.703208
98760;5577;26275;11458;594.707143
98761;5577;26296;11572;594.711237
98762;5577;25996;11053;594.715172
98763;5577;25996;11073;594.719349
98764;5577;26466;11499;594.724287
98765;5577;26025;11124;594.729045
98766;5577;26164;10886;594.733964
98767;5577;26332;10138;594.738833
98768;5577;26264;10317;594.744936
98769;5577;25983;11012;594.751510
98770;5577;26168;11430;594.757678
98771;5577;25810;10421;594.762643
98772;5577;25821;11095;594.767725
98773;5577;26375;10116;594.772755
98774;5577;26055;11143;594.777634
98775;5577;26456;10691;594.782541
98776;5577;26282;10295;594.787570
98777;5577;26199;10929;594.792630
98778;5577;26283;11354;594.797594
98779;5577;26424;10870;594.803140
98780;5577;25854;11711;594.810210
98781;5577;26241;11585;594.816971
98782;5577;26216;10520;594.823817
98783;5577;26102;10523;594.830430
98784;5577;26280;11290;594.836190
98785;5577;26464;10673;594.841133
98786;5577;26851;10657;594.846037
98787;5577;25971;10983;594.851386
98788;5577;26462;10569;594.856504
98789;5577;26105;10878;594.861536
98790;5577;26207;10836;594.866405
98791;5577;26286;10479;594.870769
98792;5577;26533;10310;594.874954
98793;5577;26531;10600;594.878769
98794;5577;26305;10833;594.882822
98795;5577;26704;12201;594.886754
98796;5577;26632;10786;594.890571
98797;5577;26317;11176;594.894570
98798;5577;26173;10882;594.898625
98799;5577;26078;11630;594.902443
98800;5577;26264;10887;594.906372
98801;5577;26008;10512;594.910487
98802;5577;26548;11022;594.915465
98803;5577;26036;11216;594.920076
98804;5577;26312;10625;594.924870
98805;5577;26042;10755;594.929627
98806;5577;26014;10707;594.934648
98807;5577;26129;10933;594.939342
98808;5577;26077;10641;594.944700
98809;5577;25833;10648;594.950437
98810;5577;26159;10318;594.956525
98811;5577;26501;10934;594.963389
98812;5577;26110;11612;594.970612
98813;5577;25984;10754;594.977993
98814;5577;26088;11218;594.985320
98815;5577;26160;11434;594.993127
98816;5577;26478;10686;595.000491
98817;5577;26651;11112;595.008886
98818;5577;25667;11657;595.016502
98819;5577;26217;10763;595.024110
98820;5577;26218;10829;595.031485
98821;5577;25904;11256;595.040720
98822;5577;26586;10929;595.048179
98823;5577;26017;10794;595.056075
98824;5577;26272;10894;595.063539
98825;5577;26784;10149;595.071045
98826;5577;26100;10773;595.078179
98827;5577;25960;10350;595.085413
98828;5577;26241;11409;595.092705
98829;5577;26200;10361;595.100102
98830;5577;26176;11209;595.107302
98831;5577;26609;11001;595.114619
98832;5577;25719;10292;595.121762
98833;5577;25978;10771;595.129006
98834;5577;26103;10423;595.136541
98835;5577;26184;10120;595.143653
98836;5577;26051;10373;595.150707
98837;5577;25686;10645;595.157755
98838;5577;27016;11063;595.165258
98839;5577;26226;10783;595.172777
98840;5577;26120;10697;595.180917
98841;5577;26340;10538;595.187994
98842;5577;26186;11377;595.195369
98843;5577;26184;10619;595.202405
98844;5577;25806;11909;595.210173
98845;5577;26029;10538;595.217800
98846;5577;26192;10455;595.225492
98847;5577;26701;10971;595.232992
98848;5577;25974;10861;595.240542
98849;5577;26104;10996;595.247940
98850;5577;25889;10778;595.255318
98851;5577;26067;9824;595.262766
98852;5577;26992;10874;595.270789
98853;5577;26310;10519;595.277971
98854;5577;25989;10523;595.285351
98855;5577;26816;10734;595.292472
98856;5577;26567;10915;595.299690
98857;5577;26024;11250;595.306929
98858;5577;26429;11326;595.314186
98859;5577;26021;11294;595.321559
98860;5577;26564;10848;595.328725
98861;5573;26382;10572;595.336029
98862;5573;26325;11310;595.343406
98863;5573;25916;11449;595.351047
98864;5573;25832;10953;595.358374
98865;5573;26386;10985;595.366199
98866;5573;25808;10696;595.373956
98867;5573;26302;11236;595.381488
98868;5573;26076;10813;595.388627
98869;5573;26356;10646;595.396007
98870;5573;26521;10447;595.403259
98871;5573;25724;11173;595.410796
98872;5573;26199;10524;595.417833
98873;5573;25906;10771;595.425036
98874;5573;26426;10973;595.432251
98875;5573;26250;10262;595.439208
98876;5573;26426;10942;595.446366
98877;5573;26189;11417;595.453629
98878;5573;25958;12018;595.461168
98879;5573;26292;10405;595.468329
98880;5573;26719;10798;595.475753
98881;5573;26680;11420;595.483254
98882;5573;26110;10872;595.490974
98883;5573;26196;10652;595.499845
98884;5573;26228;11255;595.509249
98885;5573;26257;10852;595.518334
98886;5573;25937;10895;595.527469
98887;5573;26667;11095;595.536771
98888;5573;25975;10919;595.546190
98889;5573;26419;10366;595.555381
98890;5573;25893;10674;595.563769
98891;5573;26071;10214;595.571459
98892;5573;26124;10551;595.578767
98893;5573;26070;11133;595.586242
98894;5573;26310;10905;595.593451
98895;5573;26240;10753;595.600799
98896;5573;26442;10206;595.608717
98897;5573;26375;9833;595.616830
98898;5573;26260;10510;595.624327
98899;5573;26145;11287;595.632389
98900;5573;25968;11016;595.640312
98901;5573;26368;11277;595.648302
98902;5573;26009;10711;595.656060
98903;5573;26137;10627;595.664291
98904;5573;26633;11555;595.672513
98905;5573;25975;11098;595.680664
98906;5573;26188;10708;595.688906
98907;5573;25821;11799;595.697505
98908;5573;26265;11171;595.705913
98909;5573;26350;10405;595.714303
98910;5573;25995;10822;595.722531
98911;5573;25901;10674;595.730932
98912;5573;26084;11541;595.739244
98913;5573;26015;10862;595.747569
98914;5573;25832;11240;595.755950
98915;5573;25992;10608;595.764013
98916;5573;26046;10872;595.772225
98917;5573;26109;10240;595.778705
98918;5573;26033;11420;595.784659
98919;5573;26204;11108;595.790549
98920;5573;26172;10734;595.794947
98921;5573;26530;12465;595.799320
98922;5573;26198;11480;595.803704
98923;5573;25876;10710;595.808468
98924;5573;26306;11210;595.814059
98925;5573;26392;11612;595.819559
98926;5573;26168;10291;595.825206
98927;5573;26251;10613;595.830683
98928;5573;25943;10914;595.836439
98929;5573;26236;11435;595.844008
98930;5573;26238;11733;595.851397
98931;5573;25845;11276;595.859571
98932;5573;26259;10851;595.868672
98933;5573;25890;11323;595.878068
98934;5573;26208;10486;595.887348
98935;5573;26134;11395;595.896880
98936;5573;26111;10508;595.905690
98937;5573;26061;11046;595.914528
98938;5573;26021;10542;595.922885
98939;5573;26227;11128;595.931286
98940;5573;26206;10404;595.939555
98941;5573;25964;10331;595.948166
98942;5573;25995;10784;595.956524
98943;5573;26270;11024;595.965044
98944;5573;26319;11555;595.973762
98945;5573;26142;10849;595.982312
98946;5573;25972;10038;595.990713
98947;5573;25852;11054;595.999113
98948;5573;25966;10840;596.007784
98949;5573;26727;11223;596.016165
98950;5573;26144;10604;596.024687
98951;5573;25581;10491;596.032965
98952;5573;26346;11063;596.039638
98953;5573;26219;10827;596.045435
98954;5573;26198;11199;596.050725
98955;5573;26210;11062;596.055390
98956;5573;26235;10592;596.059748
98957;5573;25793;10374;596.063766
98958;5573;26889;10512;596.067844
98959;5573;25963;11438;596.072739
98960;5573;26763;10970;596.077842
98961;5573;26076;10620;596.084638
98962;5573;26026;10425;596.091171
98963;5573;26604;10370;596.096989
98964;5573;26433;10746;596.103223
98965;5573;25993;10764;596.109113
98966;5573;25945;10997;596.116401
98967;5573;26276;10427;596.123185
98968;5573;26372;10634;596.130173
98969;5573;26236;10399;596.136830
98970;5573;25997;11424;596.144806
98971;5573;26351;10444;596.151232
98972;5573;26339;11298;596.159238
98973;5573;26018;11011;596.166704
98974;5573;26442;10953;596.173082
98975;5573;25782;10311;596.179948
98976;5573;26213;10826;596.184951
98977;5573;26572;10739;596.190101
98978;5573;25565;11048;596.194696
98979;5573;26034;10218;596.198707
98980;5573;26363;11111;596.202796
98981;5573;26560;10301;596.206770
98982;5573;26646;10532;596.211150
98983;5573;26295;10513;596.214985
98984;5573;25949;10711;596.218882
98985;5573;26509;10432;596.222847
98986;5573;26483;10854;596.226832
98987;5573;26232;11465;596.230769
98988;5573;25441;11536;596.234753
98989;5573;25940;11599;596.238666
98990;5573;26114;11357;596.242518
98991;5573;26039;11154;596.246333
98992;5573;26610;10287;596.250052
98993;5573;25710;10134;596.254186
98994;5573;26433;10150;596.257988
98995;5573;26548;11208;596.262147
98996;5573;26481;10540;596.266271
98997;5573;26596;10482;596.270269
98998;5573;26156;11286;596.274419
98999;5573;25994;10615;596.278383
99000;5573;25985;10877;596.282555
99001;5573;25677;11158;596.286764
99002;5573;26558;11283;596.291007
99003;5573;26113;11653;596.295282
99004;5573;26044;11026;596.299503
99005;5573;26007;10623;596.303701
99006;5573;26250;11359;596.307824
99007;5573;26789;11245;596.311915
99008;5573;25737;10616;596.316062
99009;5573;26383;11076;596.320270
99010;5573;26329;11388;596.324462
99011;5573;26374;11522;596.328646
99012;5573;25946;10863;596.333248
99013;5573;26046;11021;596.337456
99014;5573;26124;11114;596.341748
99015;5573;25852;10149;596.346574
99016;5573;26090;10675;596.350464
99017;5573;26103;10201;596.354547
99018;5573;26210;10628;596.358817
99019;5573;26280;10178;596.363755
99020;5573;26274;11368;596.367906
99021;5573;25895;11030;596.372026
99022;5573;26115;11405;596.376189
99023;5573;26246;10925;596.380396
99024;5573;26428;11089;596.384584
99025;5573;26091;11322;596.388777
99026;5573;26503;11331;596.393019
99027;5573;26544;10819;596.397214
99028;5573;26705;10299;596.401333
99029;5573;25999;11290;596.405484
99030;5573;25600;10539;596.410087
99031;5573;26102;10426;596.414492
99032;5573;26619;10791;596.418592
99033;5573;25790;11401;596.422791
99034;5573;26149;10634;596.427664
99035;5573;26018;11404;596.432867
